Temperature,Pressure,Humidity,CO2 (ppm),DUST TSP,DUST PM2.5,DUST PM10,door,window,occupancy
24.1,745.51086,15.51,451,10,8,10,1,0,0
24.11,745.5184,15.4,452,11,7,11,1,0,0
24.12,745.5559,15.35,452,13,8,13,1,0,0
24.12,745.5559,15.26,451,10,8,10,1,0,0
24.13,745.5559,15.2,450,11,8,11,1,0,0
24.13,745.5634,15.17,454,11,9,11,1,0,0
24.12,745.5484,15.12,455,10,8,10,1,0,0
24.11,745.51086,14.92,451,10,7,10,1,0,0
24.08,745.5259,14.8,448,9,7,9,1,0,0
24.06,745.5334,14.72,449,10,7,10,1,0,0
24.04,745.5259,14.57,449,11,7,11,1,0,0
24.02,745.5184,14.44,451,9,7,9,1,0,0
24,745.50336,14.42,449,10,7,10,1,0,0
23.97,745.5184,14.27,446,9,7,9,1,0,0
23.95,745.51086,14.23,446,10,7,10,1,0,0
23.92,745.51086,14.15,446,9,7,9,1,0,0
23.9,745.5184,14.07,449,9,7,9,1,0,0
23.88,745.5334,14.06,445,8,6,8,1,0,0
23.86,745.5634,14,444,8,7,8,1,0,0
23.85,745.58594,13.99,444,8,6,8,1,0,0
23.83,745.5709,13.91,444,9,7,9,1,0,0
23.81,745.5559,13.94,445,9,7,9,0,0,1
23.8,745.5559,14.12,460,62,54,62,0,0,1
23.79,745.5709,14.24,510,106,93,106,0,0,1
23.78,745.5784,14.34,492,126,111,126,0,0,1
23.78,745.5784,14.37,493,268,231,268,0,0,1
23.8,745.5784,14.41,500,410,351,410,0,0,1
23.82,745.5709,14.76,542,252,222,252,0,0,1
23.84,745.5709,14.82,530,65,56,65,0,0,1
23.87,745.5784,14.91,565,313,272,313,1,0,0
23.88,745.6009,14.8,524,26,22,26,1,0,0
23.89,745.6309,14.39,487,10,7,10,1,0,0
23.88,745.6309,14.16,468,8,6,8,1,0,0
23.87,745.6234,14.17,476,7,6,7,1,0,0
23.86,745.6234,14.19,472,7,6,7,1,0,0
23.83,745.6459,14.05,466,5,5,5,1,0,0
23.82,745.6534,14.03,462,7,5,7,1,0,0
23.8,745.6609,13.98,458,7,5,7,1,0,0
23.78,745.6609,13.93,455,7,6,7,1,0,0
23.76,745.6759,13.89,449,6,5,6,1,0,0
23.73,745.6759,13.88,447,6,5,6,1,0,0
23.71,745.6834,13.9,445,5,5,5,1,0,0
23.68,745.71344,13.93,444,5,5,5,1,0,0
23.65,745.7584,13.97,442,5,5,5,1,0,0
23.62,745.7809,14.03,439,6,5,6,1,0,0
23.6,745.7959,14.05,437,6,4,6,1,0,0
23.57,745.8034,14.09,436,6,5,6,1,0,0
23.55,745.8184,14.11,435,7,5,7,1,0,0
23.52,745.8259,14.12,433,7,5,7,1,0,0
23.48,745.8259,14.17,432,5,4,5,1,0,0
23.45,745.84094,14.17,430,5,4,5,1,0,0
23.42,745.86346,14.22,428,6,5,6,1,0,0
23.39,745.89343,14.23,426,5,4,5,1,0,1
23.36,745.90094,14.46,482,6,4,6,0,1,2
23.32,745.90094,14.81,526,27,23,27,0,1,2
23.28,745.90845,15.01,525,12,10,12,0,1,2
23.26,745.9309,15.22,647,69,62,69,0,1,2
23.24,745.9384,15.23,562,71,61,71,0,1,2
23.24,745.9309,15.35,570,183,152,183,0,1,2
23.23,745.9309,15.42,567,363,273,363,0,1,2
23.21,745.9534,15.31,551,75,61,75,0,1,2
23.19,745.9759,15.48,618,240,212,240,0,1,2
23.17,745.9985,15.4,595,136,121,136,0,1,2
23.15,746.0134,15.37,565,130,112,130,0,1,2
23.12,746.04346,15.38,568,274,237,274,0,1,2
23.09,746.04346,15.49,599,268,244,268,1,1,1
23.05,746.03595,15.25,539,47,38,47,1,1,0
22.96,746.04346,15.07,515,15,12,15,1,1,0
22.85,746.0659,15.09,490,11,8,11,1,1,0
22.74,746.08093,15.06,478,9,8,9,1,1,0
22.64,746.08844,15.11,473,7,7,7,1,1,0
22.56,746.1259,15.16,470,8,7,8,1,1,0
22.5,746.14844,15.24,467,8,7,8,1,1,0
22.45,746.1334,15.3,462,8,6,8,1,1,0
22.42,746.1409,15.34,460,8,7,8,1,1,0
22.4,746.1409,15.37,454,9,7,9,1,1,0
22.39,746.1259,15.42,453,8,7,8,1,1,0
22.39,746.1034,15.52,455,11,8,11,1,1,0
22.39,746.08844,15.52,453,9,7,9,1,1,0
22.39,746.0659,15.54,452,10,8,10,1,1,0
22.39,746.0659,15.55,450,8,6,8,1,1,0
22.39,746.08093,15.56,451,11,8,11,1,1,0
22.4,746.08093,15.59,453,9,7,9,1,1,0
22.41,746.1034,15.61,451,8,7,8,1,1,0
22.41,746.1184,15.64,450,8,7,8,1,1,0
22.38,746.08844,15.59,445,9,7,9,1,1,0
22.34,746.08093,15.57,437,8,6,8,1,1,0
22.31,746.08093,15.54,437,9,7,9,1,1,0
22.26,746.08844,15.51,438,7,7,7,1,1,0
22.21,746.1034,15.43,430,9,6,9,1,1,0
22.15,746.09595,15.39,429,7,6,7,1,1,0
22.07,746.08093,15.4,429,10,7,10,1,1,0
21.97,746.0584,15.35,428,9,7,9,1,1,0
21.89,746.0734,15.34,426,9,7,9,1,1,0
21.81,746.08093,15.35,423,11,8,11,1,1,0
21.72,746.08093,15.39,422,8,7,8,1,1,0
21.64,746.09595,15.49,422,8,7,8,1,1,0
21.59,746.08844,15.63,421,9,8,9,1,1,0
21.53,746.08093,15.64,418,10,8,10,1,1,0
21.46,746.08093,15.7,418,10,8,10,1,1,0
21.4,746.0734,15.7,416,11,9,11,1,1,0
21.34,746.08844,15.71,417,11,9,11,1,1,0
21.28,746.08093,15.72,415,13,11,13,1,1,0
21.22,746.0659,15.69,413,12,10,12,1,1,0
21.17,746.08844,15.66,413,13,11,13,1,1,0
21.11,746.1109,15.64,411,12,11,12,1,1,0
21.05,746.09595,15.79,410,13,11,13,1,1,0
20.99,746.1034,15.85,410,12,10,12,1,1,0
20.92,746.1259,15.99,411,12,11,12,1,1,0
20.87,746.1259,16.05,410,12,10,12,1,1,0
20.82,746.1034,16.09,413,14,10,14,1,1,0
20.81,746.1034,16.16,414,14,10,14,1,1,0
20.82,746.08093,16.32,420,10,9,10,1,1,0
20.84,746.0734,16.33,423,11,10,11,1,1,0
20.86,746.0584,16.45,423,10,9,10,0,1,1
20.86,746.0659,16.59,455,12,10,12,0,1,1
20.86,746.0659,16.69,451,11,9,11,0,1,1
20.88,746.05096,16.82,467,10,8,10,0,1,1
20.89,746.04346,16.93,476,8,7,8,0,1,1
20.91,746.04346,17.01,475,9,8,9,0,1,1
20.94,746.05096,17.1,479,9,7,9,0,1,1
20.98,746.03595,17.27,489,10,8,10,0,1,1
21.01,746.03595,17.29,489,9,7,9,0,1,1
21.04,746.0134,17.28,487,9,7,9,0,1,1
21.08,746.006,17.35,490,7,6,7,0,1,1
21.1,746.006,17.45,491,8,7,8,0,1,1
21.12,745.9909,17.49,487,7,5,7,0,1,1
21.12,745.9684,17.38,487,8,6,8,0,1,1
21.12,745.9684,17.42,488,7,6,7,0,1,1
21.12,745.9534,17.39,483,6,5,6,0,1,1
21.12,745.9384,17.37,482,6,5,6,0,1,1
21.12,745.89343,17.33,484,7,5,7,0,1,1
21.13,745.9159,17.35,487,6,5,6,0,1,1
21.14,745.9384,17.33,486,6,5,6,0,1,1
21.16,745.9459,17.29,491,7,5,7,0,1,1
21.19,745.9684,17.32,497,5,4,5,0,1,1
21.21,745.96094,17.2,494,5,4,5,0,1,1
21.24,745.9534,17.12,492,4,3,4,0,1,1
21.27,745.96094,17.06,494,6,5,6,0,1,1
21.31,745.9684,17.14,495,5,4,5,0,1,1
21.33,745.9684,17.1,493,5,4,5,0,1,1
21.36,745.9684,17.1,491,5,4,5,0,1,1
21.38,745.9759,17.11,492,5,4,5,0,1,1
21.4,745.96094,17.11,491,5,4,5,0,1,1
21.42,745.9534,17.1,490,5,4,5,0,1,1
21.45,745.9459,17.12,495,4,3,4,0,1,1
21.49,745.9534,17.18,499,5,5,5,0,1,1
21.52,745.9459,17.18,497,4,4,4,0,1,1
21.55,745.9459,17.18,501,5,3,5,0,1,1
21.57,745.9309,17.11,492,4,3,4,0,1,1
21.57,745.9384,17.22,491,4,4,4,0,1,1
21.57,745.9234,17.23,489,4,4,4,0,1,1
21.57,745.9234,17.21,487,4,4,4,0,1,1
21.57,745.9159,17.29,482,3,3,3,0,1,1
21.55,745.9159,17.28,483,5,4,5,0,1,1
21.54,745.90094,17.22,479,5,4,5,0,1,1
21.53,745.89343,17.16,477,4,4,4,0,1,1
21.52,745.84845,17.15,472,6,5,6,0,1,1
21.53,745.85596,17.12,477,5,5,5,0,1,1
21.54,745.83344,17.05,481,5,4,5,0,1,1
21.55,745.86346,17.04,477,8,5,8,0,1,1
21.55,745.84094,17.02,477,6,5,6,0,1,1
21.55,745.8259,16.94,477,5,5,5,0,1,1
21.56,745.8259,16.94,476,5,4,5,1,1,0
21.57,745.8034,16.84,468,5,4,5,1,1,0
21.58,745.7959,16.7,455,6,5,6,1,1,0
21.58,745.7959,16.68,447,7,5,7,0,1,1
21.58,745.7884,16.71,449,5,4,5,1,1,0
21.58,745.7659,16.68,445,5,5,5,1,1,0
21.57,745.7584,16.68,443,7,5,7,1,1,0
21.56,745.7659,16.67,439,6,5,6,1,1,0
21.55,745.7659,16.77,440,6,5,6,1,1,0
21.53,745.7584,16.8,439,6,5,6,1,1,0
21.51,745.7509,16.81,438,7,6,7,1,1,0
21.49,745.7509,16.79,441,7,6,7,0,1,1
21.48,745.7584,16.8,446,7,6,7,0,1,1
21.45,745.7809,16.95,458,7,6,7,0,1,1
21.43,745.77344,17.08,461,9,7,9,0,1,1
21.41,745.7659,17.1,460,7,7,7,0,1,1
21.39,745.7659,17.17,465,7,7,7,0,1,1
21.38,745.7584,17.27,470,9,7,9,0,1,1
21.38,745.7659,17.27,471,10,8,10,0,1,1
21.38,745.7509,17.34,480,7,7,7,0,1,1
21.4,745.7359,17.38,485,8,6,8,0,1,1
21.41,745.7584,17.37,488,7,6,7,0,1,1
21.41,745.7584,17.43,483,6,6,6,0,1,1
21.4,745.8034,17.49,486,10,7,10,0,1,1
21.38,745.7884,17.55,487,9,8,9,0,1,1
21.36,745.7284,17.46,478,8,8,8,0,1,1
21.34,745.71344,17.41,480,10,8,10,0,1,1
21.31,745.70593,17.37,482,9,7,9,0,1,1
21.29,745.6534,17.26,476,8,7,8,0,1,1
21.27,745.6609,17.28,478,8,7,8,0,1,1
21.26,745.6609,17.25,479,8,7,8,0,1,1
21.25,745.6459,17.3,481,8,7,8,0,1,1
21.24,745.6459,17.41,488,10,8,10,0,1,1
21.24,745.63837,17.52,487,9,8,9,0,1,1
21.24,745.6459,17.6,483,9,7,9,0,1,1
21.25,745.6084,17.8,488,11,9,11,0,1,1
21.26,745.5784,17.89,488,10,9,10,0,1,1
21.26,745.5634,18.02,486,10,8,10,0,1,1
21.26,745.5559,18.06,489,10,8,10,0,1,1
21.26,745.5559,18.11,484,10,8,10,0,1,1
21.26,745.5559,18.08,485,10,8,10,0,1,1
21.27,745.5634,18.08,482,11,9,11,0,1,1
21.27,745.5559,17.98,478,11,10,11,0,1,1
21.27,745.5484,17.99,475,10,9,10,0,1,1
21.28,745.5334,17.88,477,11,10,11,0,1,1
21.29,745.51086,17.77,474,10,9,10,0,1,1
21.29,745.49585,17.66,478,13,10,13,0,1,1
21.3,745.4659,17.7,479,12,11,12,0,1,1
21.31,745.45087,17.56,471,11,10,11,0,1,1
21.31,745.4284,17.54,471,13,11,13,0,1,1
21.32,745.4209,17.59,471,13,10,13,0,1,1
21.33,745.4134,17.59,472,10,9,10,0,1,1
21.33,745.4059,17.62,473,12,10,12,0,1,1
21.34,745.4059,17.6,471,13,11,13,0,1,1
21.34,745.4059,17.63,476,12,10,12,0,1,1
21.34,745.38336,17.64,475,12,10,12,0,1,1
21.35,745.4059,17.53,475,16,12,16,0,1,1
21.35,745.3984,17.42,472,13,12,13,0,1,1
21.36,745.38336,17.36,472,13,11,13,0,1,1
21.36,745.36835,17.35,469,15,12,15,0,1,1
21.35,745.3459,17.36,475,15,13,15,0,1,1
21.34,745.3384,17.28,470,16,14,16,0,1,1
21.34,745.3309,17.33,472,16,14,16,0,1,1
21.34,745.3309,17.24,473,16,14,16,0,1,1
21.33,745.32336,17.24,475,15,13,15,0,1,1
21.34,745.3384,17.2,474,17,14,17,0,1,1
21.34,745.3459,17.18,474,16,14,16,0,1,1
21.35,745.35333,17.19,476,18,15,18,0,1,1
21.37,745.35333,17.19,476,20,15,20,0,1,1
21.41,745.3384,17.23,477,16,14,16,0,1,1
21.45,745.3309,17.18,481,16,15,16,0,1,1
21.5,745.30835,17.24,487,15,14,15,0,1,1
21.54,745.3009,17.21,491,14,14,14,0,1,1
21.59,745.3009,17.25,502,17,14,17,0,1,1
21.63,745.2859,17.24,502,16,14,16,0,1,1
21.67,745.25586,17.2,500,18,15,18,0,1,1
21.71,745.24084,17.22,502,18,15,18,0,1,1
21.76,745.23334,17.14,502,19,15,19,0,1,1
21.8,745.20337,17.2,507,19,15,19,0,1,1
21.85,745.19586,17.13,507,18,16,18,0,1,1
21.89,745.17334,17.16,511,18,15,18,0,1,1
21.93,745.1509,17.12,512,16,14,16,1,1,0
21.97,745.12085,17.17,527,17,14,17,1,1,0
22,745.0908,17.13,524,17,15,17,1,1,0
22.03,745.0984,17.11,522,18,15,18,1,1,0
22.07,745.0908,17.08,521,18,15,18,1,1,0
22.11,745.0833,17.06,519,20,16,20,1,1,0
22.15,745.06836,16.97,518,19,15,19,1,1,0
22.17,745.06085,16.98,517,18,15,18,1,1,0
22.2,745.06085,16.95,516,18,15,18,1,1,0
22.23,745.06085,16.96,519,16,14,16,1,1,0
22.25,745.0308,16.94,526,16,14,16,1,1,0
22.27,745.0234,16.94,528,15,13,15,1,1,0
22.3,745.0308,16.96,529,18,15,18,1,1,0
22.32,745.00085,16.96,531,17,15,17,1,1,0
22.34,744.97833,16.97,533,17,15,17,1,1,0
22.36,744.9709,16.97,536,14,13,14,1,1,0
22.38,744.9559,16.95,541,16,14,16,1,1,0
22.4,744.92584,16.97,546,16,14,16,1,1,0
22.42,744.9108,16.96,546,17,14,17,1,1,0
22.44,744.91833,16.96,548,17,15,17,1,1,0
22.45,744.8958,17,552,16,14,16,1,1,0
22.46,744.87335,16.98,552,16,15,16,1,1,0
22.47,744.87335,17.09,573,19,15,19,1,1,0
22.48,744.86584,17.04,557,18,15,18,1,1,0
22.49,744.85834,17.08,557,18,15,18,1,1,0
22.49,744.8359,17.07,557,21,17,21,1,1,0
22.5,744.81335,17.1,559,19,16,19,1,1,0
22.52,744.79834,17.1,562,18,16,18,1,1,0
22.53,744.7833,17.2,579,20,17,20,1,1,0
22.55,744.7608,17.36,602,20,16,20,1,1,1
22.56,744.7608,17.54,643,19,16,19,1,1,0
22.57,744.7458,17.59,636,18,16,18,1,1,0
22.58,744.7233,17.61,626,17,15,17,1,1,0
22.59,744.7008,17.61,626,20,17,20,1,1,0
22.6,744.67084,17.59,623,20,16,20,1,1,0
22.61,744.6483,17.62,620,19,17,19,1,1,0
22.62,744.6483,17.61,617,20,16,20,1,1,0
22.62,744.6333,17.58,607,17,16,17,1,1,0
22.63,744.6258,17.55,591,19,16,19,1,1,0
22.62,744.6033,17.55,588,17,16,17,1,1,0
22.62,744.5883,17.54,582,20,17,20,1,1,0
22.62,744.5883,17.55,584,19,16,19,1,1,0
22.62,744.5808,17.55,573,19,16,19,1,1,0
22.62,744.5883,17.54,568,15,14,15,1,1,0
22.62,744.5733,17.52,564,16,14,16,1,1,0
22.62,744.5733,17.54,556,17,15,17,1,1,0
22.61,744.54333,17.55,548,16,14,16,1,1,0
22.6,744.5208,17.56,538,19,16,19,1,1,0
22.6,744.5208,17.56,538,17,14,17,1,1,0
22.6,744.5358,17.56,539,16,14,16,1,1,0
22.6,744.55084,17.55,534,13,12,13,1,1,0
22.61,744.5283,17.53,534,16,14,16,1,1,0
22.61,744.5358,17.57,529,17,14,17,1,1,0
22.61,744.55084,17.55,526,15,14,15,1,1,0
22.6,744.54333,17.53,520,16,14,16,1,1,0
22.6,744.54333,17.55,516,17,14,17,1,1,0
22.59,744.5208,17.54,512,14,13,14,1,1,0
22.58,744.5358,17.54,512,14,13,14,1,1,0
22.58,744.5208,17.55,510,16,14,16,1,1,0
22.57,744.5058,17.55,509,15,12,15,1,1,0
22.57,744.5133,17.53,506,14,12,14,1,1,0
22.57,744.4983,17.52,505,14,12,14,1,1,0
22.56,744.4983,17.53,506,14,13,14,1,1,0
22.56,744.4908,17.53,503,15,12,15,1,1,0
22.55,744.4983,17.54,495,13,12,13,1,1,0
22.54,744.4908,17.53,494,13,12,13,1,1,0
22.53,744.47577,17.51,491,15,12,15,1,1,0
22.52,744.4608,17.53,489,13,12,13,1,1,0
22.51,744.46826,17.54,490,14,12,14,1,1,0
22.51,744.46826,17.56,490,15,13,15,1,1,0
22.51,744.47577,17.56,490,14,11,14,1,1,0
22.51,744.4833,17.55,488,13,11,13,1,1,0
22.51,744.46826,17.59,487,13,12,13,1,1,0
22.5,744.4833,17.59,486,15,12,15,1,1,0
22.5,744.46826,17.57,485,12,11,12,1,1,0
22.5,744.46826,17.61,483,13,11,13,1,1,0
22.51,744.4608,17.63,479,12,10,12,1,1,0
22.5,744.4383,17.65,483,13,11,13,1,1,0
22.51,744.4308,17.62,483,12,11,12,1,1,0
22.51,744.4158,17.63,482,11,10,11,1,1,0
22.52,744.4158,17.65,480,12,11,12,1,1,0
22.52,744.4083,17.68,481,15,12,15,1,1,0
22.52,744.4158,17.68,479,13,11,13,1,1,0
22.52,744.4158,17.69,478,13,11,13,1,1,0
22.53,744.4083,17.68,477,13,12,13,1,1,0
22.53,744.4083,17.69,477,14,12,14,1,1,0
22.54,744.4008,17.73,475,14,12,14,1,1,0
22.54,744.3933,17.75,474,14,13,14,1,1,0
22.54,744.3708,17.75,473,17,14,17,1,1,0
22.54,744.3708,17.76,474,17,15,17,1,1,0
22.54,744.3558,17.78,474,17,14,17,1,1,0
22.55,744.34076,17.78,473,17,15,17,1,1,0
22.54,744.34076,17.81,473,18,16,18,1,1,0
22.55,744.34827,17.84,472,17,16,17,1,1,0
22.55,744.34076,17.88,468,19,17,19,1,1,0
22.54,744.3633,17.88,468,19,18,19,1,1,0
22.53,744.3558,17.88,465,22,18,22,1,1,0
22.53,744.3558,17.88,465,20,18,20,1,1,0
22.53,744.3558,17.9,463,24,20,24,1,1,0
22.53,744.32574,17.89,465,23,20,23,1,1,0
22.53,744.3108,17.9,463,21,19,21,1,1,0
22.53,744.2958,17.94,463,23,19,23,1,1,0
22.53,744.3033,17.94,465,23,20,23,1,1,0
22.54,744.3183,17.95,463,23,21,23,1,1,0
22.54,744.32574,17.97,462,24,21,24,1,1,0
22.54,744.3183,17.96,462,23,21,23,1,1,0
22.54,744.3033,17.98,460,25,21,25,1,1,0
22.54,744.28827,17.96,460,27,22,27,1,1,0
22.54,744.28076,17.97,461,27,23,27,1,1,0
22.54,744.2733,17.94,459,28,24,28,1,1,0
22.54,744.2733,17.95,459,29,23,29,1,1,0
22.54,744.2658,17.95,458,28,24,28,1,1,0
22.54,744.28076,17.95,459,29,26,29,1,1,0
22.54,744.28827,17.93,458,30,24,30,1,1,0
22.54,744.2958,17.98,457,32,25,32,1,1,0
22.53,744.28827,18.06,457,31,25,31,1,1,0
22.54,744.28076,18.05,457,33,27,33,1,1,0
22.54,744.2733,18.06,456,29,25,29,1,1,0
22.54,744.2733,18.08,456,32,26,32,1,1,0
22.53,744.28076,18.15,456,31,25,31,1,1,0
22.53,744.28827,18.15,457,30,26,30,1,1,0
22.53,744.28076,18.19,455,34,27,34,1,1,0
22.53,744.2658,18.2,455,33,28,33,1,1,0
22.53,744.2433,18.21,453,34,27,34,1,1,0
22.53,744.2283,18.22,454,37,29,37,1,1,0
22.53,744.2283,18.28,453,33,27,33,1,1,0
22.54,744.2358,18.31,451,34,27,34,1,1,0
22.54,744.2208,18.3,451,35,29,35,1,1,0
22.54,744.2133,18.31,451,31,26,31,1,1,0
22.54,744.2058,18.33,454,34,28,34,1,1,0
22.54,744.2283,18.34,454,32,27,32,1,1,0
22.53,744.2283,18.36,453,33,27,33,1,1,0
22.52,744.2358,18.41,453,34,28,34,1,1,0
22.52,744.2433,18.4,452,30,26,30,1,1,0
22.51,744.2583,18.42,451,36,28,36,1,1,0
22.51,744.2733,18.4,455,33,28,33,1,1,0
22.5,744.2733,18.48,453,32,27,32,1,1,0
22.5,744.2583,18.49,453,35,29,35,1,1,0
22.49,744.2358,18.52,452,37,29,37,1,1,0
22.49,744.2283,18.56,453,34,28,34,1,1,0
22.49,744.2208,18.54,451,36,29,36,1,1,0
22.49,744.2058,18.56,450,35,27,35,1,1,0
22.49,744.19073,18.6,449,32,29,32,1,1,0
22.48,744.1832,18.66,447,36,31,36,1,1,0
22.47,744.1983,18.66,443,35,30,35,1,1,0
22.46,744.2133,18.7,442,36,30,36,1,1,0
22.44,744.2433,18.74,440,38,32,38,1,1,0
22.43,744.28827,18.75,441,36,30,36,1,1,0
22.43,744.4383,18.78,444,35,30,35,1,1,0
22.41,744.4308,18.82,448,37,30,37,1,1,0
22.39,744.4083,18.92,447,37,31,37,1,1,0
22.36,744.3558,19.01,446,37,29,37,1,1,0
22.33,744.3558,19.05,443,35,30,35,1,1,0
22.31,744.3633,19.12,441,34,29,34,1,1,0
22.3,744.3633,19.19,441,36,30,36,1,1,0
22.28,744.3933,19.22,442,36,30,36,1,1,0
22.28,744.3933,19.26,443,36,30,36,1,1,0
22.27,744.4083,19.31,442,37,31,37,1,1,0
22.25,744.4158,19.38,441,39,30,39,1,1,0
22.24,744.4233,19.42,441,39,31,39,1,1,0
22.24,744.4308,19.47,440,39,30,39,1,1,0
22.23,744.4608,19.49,444,36,31,36,1,1,0
22.23,744.5133,19.5,444,38,31,38,1,1,0
22.21,744.54333,19.51,446,42,32,42,1,1,0
22.2,744.5733,19.53,445,35,29,35,1,1,0
22.2,744.5733,19.56,445,39,32,39,1,1,0
22.19,744.5733,19.53,446,35,30,35,1,1,0
22.17,744.5733,19.51,448,41,32,41,1,1,0
22.16,744.5808,19.49,445,39,31,39,1,1,0
22.15,744.5883,19.44,445,37,31,37,1,1,0
22.14,744.5958,19.4,445,38,33,38,1,1,0
22.13,744.6033,19.34,446,41,32,41,1,1,0
22.12,744.6183,19.32,446,41,33,41,1,1,0
22.12,744.6408,19.32,445,38,31,38,1,1,0
22.11,744.6558,19.29,444,38,32,38,1,1,0
22.1,744.67834,19.31,444,37,31,37,1,1,0
22.1,744.67084,19.31,442,40,32,40,1,1,0
22.09,744.6558,19.35,445,37,31,37,1,1,0
22.08,744.6483,19.34,445,36,30,36,1,1,0
22.08,744.6483,19.33,444,39,31,39,1,1,0
22.07,744.6408,19.33,443,38,32,38,1,1,0
22.06,744.6333,19.34,444,35,31,35,1,1,0
22.06,744.6333,19.29,444,37,30,37,1,1,0
22.05,744.6258,19.28,443,43,31,43,1,1,0
22.05,744.6183,19.26,439,38,31,38,1,1,0
22.05,744.6408,19.26,440,37,31,37,1,1,0
22.05,744.6558,19.28,439,36,30,36,1,1,0
22.04,744.67084,19.24,442,40,31,40,1,1,0
22.03,744.69336,19.25,440,40,32,40,1,1,0
22.03,744.7158,19.25,442,39,31,39,1,1,0
22.02,744.7008,19.27,442,37,31,37,1,1,0
22.02,744.68585,19.26,440,38,31,38,1,1,0
22.01,744.6633,19.24,440,38,31,38,1,1,0
22.01,744.69336,19.25,442,37,31,37,1,1,0
22,744.7233,19.28,442,37,30,37,1,1,0
21.99,744.73083,19.29,444,33,29,33,1,1,0
21.98,744.73083,19.29,443,37,31,37,1,1,0
21.97,744.7083,19.31,443,38,32,38,1,1,0
21.96,744.68585,19.32,442,38,31,38,1,1,0
21.96,744.68585,19.35,442,38,31,38,1,1,0
21.95,744.7008,19.33,443,37,31,37,1,1,0
21.95,744.7083,19.35,441,39,31,39,1,1,0
21.94,744.7158,19.37,441,38,30,38,1,1,0
21.93,744.73834,19.42,443,38,31,38,1,1,0
21.93,744.7533,19.46,443,38,31,38,1,1,0
21.93,744.7608,19.48,442,38,32,38,1,1,0
21.93,744.79083,19.48,443,38,32,38,1,1,0
21.93,744.80585,19.49,444,35,29,35,1,1,0
21.93,744.80585,19.52,444,40,31,40,1,1,0
21.93,744.82086,19.48,445,37,31,37,1,1,0
21.93,744.82837,19.51,445,40,32,40,1,1,0
21.92,744.82837,19.53,444,37,32,37,1,1,0
21.92,744.82837,19.55,445,36,31,36,1,1,0
21.91,744.82086,19.58,445,39,32,39,1,1,0
21.91,744.79834,19.58,445,36,30,36,1,1,0
21.9,744.79083,19.53,446,36,31,36,1,1,0
21.89,744.80585,19.59,444,40,32,40,1,1,0
21.88,744.8359,19.63,446,38,31,38,1,1,0
21.88,744.8508,19.61,444,40,32,40,1,1,0
21.88,744.8508,19.61,445,43,34,43,1,1,0
21.88,744.8359,19.58,444,41,33,41,1,1,0
21.88,744.82837,19.59,444,40,33,40,1,1,0
21.88,744.8359,19.6,444,39,33,39,1,1,0
21.87,744.8433,19.62,445,41,35,41,1,1,0
21.86,744.86584,19.62,443,41,33,41,1,1,0
21.85,744.87335,19.63,442,42,34,42,1,1,0
21.85,744.8883,19.66,441,41,33,41,1,1,0
21.84,744.87335,19.67,442,44,34,44,1,1,0
21.85,744.88086,19.69,440,41,34,41,1,1,0
21.84,744.8958,19.75,441,43,35,43,1,1,0
21.84,744.9033,19.8,440,38,32,38,1,1,0
21.83,744.91833,19.86,438,41,33,41,1,1,0
21.82,744.91833,19.88,439,36,33,36,1,1,0
21.81,744.93335,19.95,439,38,32,38,1,1,0
21.79,744.93335,19.97,439,39,32,39,1,1,0
21.79,744.94086,20.03,436,39,33,39,1,1,0
21.78,744.94836,20.05,437,38,32,38,1,1,0
21.76,744.94086,20.08,435,39,32,39,1,1,0
21.75,744.9559,20.11,433,37,32,37,1,1,0
21.75,744.9709,20.15,435,39,32,39,1,1,0
21.74,744.9634,20.18,434,38,32,38,1,1,0
21.73,744.9709,20.19,437,37,31,37,1,1,0
21.71,744.94836,20.22,437,38,30,38,1,1,0
21.7,744.93335,20.26,436,40,31,40,1,1,0
21.69,744.92584,20.29,434,39,31,39,1,1,0
21.69,744.93335,20.34,433,38,31,38,1,1,0
21.68,744.93335,20.34,434,37,30,37,1,1,0
21.68,744.93335,20.37,434,40,31,40,1,1,0
21.68,744.94086,20.42,433,38,31,38,1,1,0
21.67,744.94086,20.44,433,36,30,36,1,1,0
21.66,744.94836,20.46,433,39,31,39,1,1,0
21.66,744.9709,20.45,434,34,30,34,1,1,0
21.65,744.98584,20.49,435,37,30,37,1,1,0
21.64,745.00085,20.49,435,36,29,36,1,1,0
21.64,745.0234,20.52,435,35,29,35,1,1,0
21.63,745.0383,20.51,434,36,29,36,1,1,0
21.62,745.0308,20.52,433,33,29,33,1,1,0
21.62,745.01587,20.58,435,35,30,35,1,1,0
21.61,745.0234,20.6,437,37,30,37,1,1,0
21.61,745.04584,20.59,436,38,29,38,1,1,0
21.6,745.05334,20.64,435,35,30,35,1,1,0
21.6,745.06085,20.61,436,38,30,38,1,1,0
21.6,745.0758,20.61,438,31,27,31,1,1,0
21.6,745.0833,20.64,439,31,28,31,1,1,0
21.59,745.0833,20.67,438,35,28,35,1,1,0
21.59,745.0833,20.7,439,32,27,32,1,1,0
21.59,745.12085,20.72,437,37,29,37,1,1,0
21.59,745.13586,20.73,436,33,28,33,1,1,0
21.59,745.1509,20.77,437,30,26,30,1,1,0
21.59,745.1434,20.78,438,33,27,33,1,1,0
21.58,745.1584,20.81,438,30,25,30,1,1,0
21.58,745.17334,20.83,436,29,24,29,1,1,0
